time,open,high,low,close,Volume,Volume MA
1673448600,21767,21768,21757,21757,4,NaN
1673448900,21746,21746,21746,21746,2,NaN
1673449500,21748,21748,21748,21748,1,NaN
1673449800,21720,21723,21712,21712,8,NaN
1673450100,21697,21712,21697,21712,4,NaN
1673450400,21700,21700,21700,21700,1,NaN
1673451000,21690,21690,21690,21690,1,NaN
1673451300,21674,21674,21674,21674,2,NaN
1673453700,21715,21715,21715,21715,1,NaN
1673454000,21730,21730,21730,21730,1,NaN
1673454600,21735,21735,21735,21735,1,NaN
1673454900,21741,21741,21741,21741,1,NaN
1673455800,21760,21760,21760,21760,1,NaN
1673456700,21778,21778,21778,21778,1,NaN
1673459400,21784,21784,21784,21784,1,NaN
1673460000,21805,21805,21805,21805,1,NaN
1673463300,21838,21838,21825,21825,3,NaN
1673486100,21810,21810,21731,21731,5,NaN
1673486400,21760,21760,21752,21752,4,NaN
1673486700,21732,21732,21732,21732,1,NaN
1673487000,21730,21766,21701,21763,113,NaN
1673487300,21724,21724,21699,21699,53,NaN
1673487900,21700,21745,21700,21745,32,NaN
1673488200,21756,21792,21756,21774,64,NaN
1673488500,21748,21799,21748,21794,100,NaN
1673488800,21805,21820,21805,21813,15,NaN
1673489100,21797,21809,21772,21772,21,NaN
1673489400,21773,21773,21717,21717,5,NaN
1673489700,21712,21712,21697,21707,8,NaN
1673490000,21695,21695,21689,21689,6,NaN
1673490300,21683,21683,21670,21676,7,NaN
1673490600,21686,21700,21667,21700,12,NaN
1673490900,21710,21710,21691,21691,5,NaN
1673491200,21684,21684,21622,21626,13,NaN
1673491500,21658,21666,21658,21664,5,NaN
1673491800,21637,21645,21576,21576,16,NaN
1673492100,21568,21568,21534,21560,46,NaN
1673492400,21526,21526,21520,21520,5,NaN
1673492700,21523,21523,21490,21490,16,NaN
1673493000,21465,21465,21400,21443,56,NaN
1673493300,21420,21438,21371,21371,10,NaN
1673493600,21414,21416,21412,21415,8,NaN
1673493900,21455,21486,21453,21486,113,NaN
1673494200,21487,21505,21472,21472,164,NaN
1673494500,21477,21477,21460,21460,103,NaN
1673494800,21481,21481,21481,21481,2,NaN
1673495100,21477,21477,21477,21477,1,NaN
1673495400,21490,21505,21490,21505,106,NaN
1673495700,21495,21527,21485,21502,15,NaN
1673499600,21471,21471,21441,21441,109,NaN
1673499900,21459,21509,21459,21509,104,NaN
1673500200,21542,21550,21542,21550,6,NaN
1673500500,21550,21550,21535,21539,4,NaN
1673500800,21555,21555,21535,21542,4,NaN
1673501100,21529,21529,21517,21517,8,NaN
1673501400,21504,21537,21501,21537,16,NaN
1673501700,21547,21554,21547,21554,3,NaN
1673502000,21557,21557,21557,21557,2,NaN
1673502300,21567,21577,21562,21577,10,NaN
1673502600,21582,21587,21580,21580,7,NaN
1673502900,21580,21580,21580,21580,5,NaN
1673503200,21585,21587,21578,21579,614,NaN
1673503500,21612,21612,21612,21612,4,NaN
1673503800,21630,21632,21630,21632,2,NaN
1673504100,21628,21628,21611,21611,2,NaN
1673504400,21599,21599,21591,21591,9,NaN
1673505000,21545,21545,21541,21541,4,NaN
1673505300,21535,21535,21495,21495,16,NaN
1673505600,21485,21485,21485,21485,3,NaN
1673505900,21465,21465,21450,21460,104,NaN
1673506200,21496,21496,21486,21486,2,NaN
1673506500,21500,21500,21500,21500,1,NaN
1673506800,21476,21505,21476,21505,102,NaN
1673507400,21523,21523,21514,21521,30,NaN
1673507700,21508,21550,21508,21550,24,NaN
1673508000,21553,21583,21539,21539,190,NaN
1673508600,21564,21564,21564,21564,1,NaN
1673509500,21580,21592,21580,21592,2,NaN
1673509800,21593,21606,21593,21606,11,NaN
1673510100,21605,21609,21596,21609,17,NaN
1673510400,21613,21630,21613,21627,14,NaN
1673510700,21632,21642,21632,21636,9,NaN
1673511000,21627,21642,21620,21638,218,NaN
1673511300,21638,21659,21638,21654,13,NaN
1673511600,21657,21672,21657,21657,34,NaN
1673511900,21655,21663,21655,21661,6,NaN
1673515200,21688,21688,21688,21688,1,NaN
1673517900,21651,21651,21651,21651,1,NaN
1673519700,21655,21655,21655,21655,1,NaN
1673520000,21650,21650,21650,21650,1,NaN
1673521800,21675,21675,21675,21675,1,NaN
1673525400,21668,21668,21644,21644,22,NaN
1673525700,21718,21718,21718,21718,2,NaN
1673529900,21700,21700,21700,21700,1,NaN
1673530200,21580,21580,21580,21580,1,NaN
1673530500,21787,21800,21700,21700,6,NaN
1673530800,21740,21740,21740,21740,1,NaN
1673531100,21736,21736,21736,21736,1,NaN
1673531400,21813,21813,21813,21813,1,NaN
1673531700,21840,21840,21823,21823,4,NaN
1673532000,21817,21817,21817,21817,1,NaN
1673532300,21802,21802,21802,21802,1,NaN
1673532600,21793,21793,21764,21764,7,NaN
1673532900,21750,21750,21750,21750,1,NaN
1673534400,21650,21650,21640,21640,3,NaN
1673535000,21600,21600,21600,21600,1,NaN
1673535300,21655,21655,21655,21655,1,NaN
1673535600,21695,21705,21695,21705,3,NaN
1673535900,21701,21705,21694,21694,4,NaN
1673536200,21722,21753,21722,21753,3,NaN
1673536500,21759,21759,21758,21758,2,NaN
1673537400,21732,21748,21732,21748,2,NaN
1673537700,21752,21752,21752,21752,2,NaN
1673538000,21744,21744,21744,21744,1,NaN
1673538300,21735,21735,21735,21735,5,NaN
1673538600,21754,21754,21754,21754,1,NaN
1673539200,21729,21729,21729,21729,1,NaN
1673543400,21763,21774,21763,21774,2,NaN
1673545200,21798,21798,21798,21798,1,NaN
1673545800,21795,21795,21795,21795,1,NaN
1673546400,21795,21795,21795,21795,1,NaN
1673547900,21752,21752,21752,21752,1,NaN
1673549400,21809,21809,21809,21809,2,NaN
1673549700,21816,21818,21806,21806,7,NaN
1673572500,21802,21802,21720,21720,34,NaN
1673573100,21747,21749,21731,21749,110,NaN
1673573400,21728,21728,21660,21660,2,NaN
1673573700,21658,21658,21649,21649,6,NaN
1673574000,21682,21705,21650,21705,12,NaN
1673574300,21715,21735,21715,21735,6,NaN
1673575200,21666,21685,21665,21685,6,NaN
1673575500,21661,21661,21627,21639,42,NaN
1673575800,21611,21611,21611,21611,1,NaN
1673576100,21601,21628,21590,21628,44,NaN
1673577300,21679,21689,21679,21689,8,NaN
1673577600,21645,21645,21645,21645,1,NaN
1673577900,21639,21639,21599,21599,21,NaN
1673578200,21607,21608,21607,21608,2,NaN
1673578500,21640,21640,21626,21626,6,NaN
1673578800,21626,21626,21610,21610,3,NaN
1673579400,21615,21615,21615,21615,1,NaN
1673579700,21650,21666,21650,21663,9,NaN
1673580000,21670,21673,21670,21673,4,NaN
1673580300,21661,21668,21661,21668,3,NaN
1673580600,21671,21671,21671,21671,1,NaN
1673581800,21653,21653,21653,21653,237,NaN
1673582100,21680,21683,21680,21681,4,NaN
1673586000,21660,21731,21658,21731,109,NaN
1673586300,21687,21687,21687,21687,1,NaN
1673587800,21655,21655,21655,21655,1,NaN
1673588400,21665,21675,21665,21675,2,NaN
1673588700,21685,21685,21685,21685,1,NaN
1673589000,21695,21705,21695,21702,5,NaN
1673589600,21700,21740,21700,21735,3,NaN
1673589900,21765,21778,21765,21778,5,NaN
1673590200,21800,21801,21760,21760,7,NaN
1673590800,21727,21728,21727,21728,5,NaN
1673591100,21749,21765,21749,21765,4,NaN
1673591400,21760,21770,21752,21770,111,NaN
1673592000,21789,21789,21789,21789,1,NaN
1673592900,21822,21835,21822,21827,4,NaN
1673593200,21815,21815,21807,21807,2,NaN
1673593500,21813,21841,21813,21840,9,NaN
1673593800,21845,21845,21836,21836,3,NaN
1673594100,21818,21828,21816,21828,8,NaN
1673594400,21829,21862,21829,21862,10,NaN
1673594700,21855,21855,21848,21848,2,NaN
1673595000,21845,21845,21845,21845,1,NaN
1673595600,21856,21857,21844,21857,409,NaN
1673595900,21860,21880,21860,21880,5,NaN
1673596200,21881,21899,21881,21886,12,NaN
1673596500,21880,21883,21873,21883,40,NaN
1673596800,21850,21850,21850,21850,1,NaN
1673597100,21865,21865,21865,21865,1,NaN
1673597400,21858,21858,21858,21858,12,NaN
1673597700,21855,21855,21844,21855,47,NaN
1673598000,21851,21852,21851,21852,2,NaN
1673598300,21841,21841,21841,21841,1,NaN
1673602800,21848,21858,21844,21858,40,NaN
1673603100,21862,21862,21850,21850,40,NaN
1673603400,21856,21860,21852,21852,69,NaN
1673604000,21850,21860,21832,21852,100,NaN
1673604300,21857,21858,21850,21852,68,NaN
1673604900,21855,21855,21844,21850,69,NaN
1673605200,21852,21852,21836,21846,74,NaN
1673605500,21841,21841,21840,21840,14,NaN
1673606100,21868,21868,21868,21868,1,NaN
1673606700,21882,21882,21882,21882,4,NaN
1673607600,21868,21868,21858,21858,2,NaN
1673611800,21801,21801,21801,21801,1,NaN
1673612100,21806,21806,21806,21806,2,NaN
1673613000,21770,21770,21770,21770,1,NaN
1673613300,21768,21768,21768,21768,6,NaN
1673614500,21752,21755,21749,21754,15,NaN
1673614800,21759,21770,21759,21770,5,NaN
1673615700,21771,21780,21768,21780,5,NaN
1673616000,21789,21799,21789,21798,7,NaN
1673616300,21798,21798,21788,21788,2,NaN
1673617200,21796,21809,21796,21809,7,NaN
1673617800,21801,21811,21801,21811,3,NaN
1673619600,21795,21795,21795,21795,2,NaN
1673620200,21835,21917,21835,21917,6,NaN
1673620500,21928,21970,21904,21904,10,NaN
1673620800,21904,21904,21904,21904,2,NaN
1673621100,21904,21904,21904,21904,1,NaN
1673621700,21900,21900,21887,21887,3,NaN
1673622000,21900,21911,21875,21875,5,NaN
1673622300,21908,21909,21908,21909,2,NaN
1673622600,21899,21899,21899,21899,1,NaN
1673623200,21910,21910,21910,21910,1,NaN
1673623500,21915,21915,21915,21915,4,NaN
1673624100,21882,21882,21882,21882,3,NaN
1673624700,21905,21905,21905,21905,1,NaN
1673625000,21890,21890,21890,21890,1,NaN
1673625600,21865,21865,21865,21865,5,NaN
1673626200,21841,21841,21835,21835,6,NaN
1673626800,21855,21855,21855,21855,2,NaN
1673629200,21860,21860,21860,21860,2,NaN
1673632200,21913,21913,21913,21913,1,NaN
1673634600,21923,21923,21923,21923,1,NaN
1673635200,21941,21941,21941,21941,1,NaN
1673635500,21945,21945,21945,21945,1,NaN
1673635800,21955,21955,21955,21955,1,NaN
1673636100,21955,21955,21938,21938,2,NaN
1673831700,21924,21954,21904,21907,13,NaN
1673832000,21900,21904,21900,21904,3,NaN
1673832300,21906,21906,21888,21888,6,NaN
1673832600,21900,21968,21900,21957,10,NaN
1673832900,21911,21925,21860,21868,19,NaN
1673833200,21848,21904,21846,21904,19,NaN
1673833500,21880,21890,21878,21890,5,NaN
1673833800,21896,21896,21896,21896,1,NaN
1673834100,21923,21987,21923,21987,8,NaN
1673834400,21950,22000,21950,21996,21,NaN
1673834700,21999,22030,21995,22014,223,NaN
1673835000,22019,22038,21977,22031,7,NaN
1673835300,22037,22062,22026,22026,5,NaN
1673835600,22044,22055,22044,22051,13,NaN
1673835900,22038,22038,22030,22030,6,NaN
1673836200,22012,22012,21956,21956,21,NaN
1673836500,21959,21970,21937,21956,298,NaN
1673836800,21950,21950,21915,21915,53,NaN
1673837100,21927,21937,21920,21934,72,NaN
1673837400,21956,21972,21956,21972,7,NaN
1673837700,22002,22002,22002,22002,5,NaN
1673838000,22016,22016,22000,22012,8,NaN
1673838300,21972,21972,21972,21972,3,NaN
1673838600,21934,21954,21933,21954,14,NaN
1673838900,21976,21980,21976,21980,5,NaN
1673839200,21986,21993,21986,21993,8,NaN
1673839500,21988,22012,21988,22012,2,NaN
1673839800,22010,22010,21988,21988,4,NaN
1673840100,21963,21989,21963,21989,3,NaN
1673840400,22002,22005,22002,22002,52,NaN
1673840700,22006,22014,22006,22010,11,NaN
1673841000,22007,22008,22004,22004,3,NaN
1673841300,22005,22005,21991,22001,11,NaN
1673845200,21972,21998,21965,21998,10,NaN
1673845500,21998,21998,21998,21998,3,NaN
1673845800,21985,21995,21985,21995,4,NaN
1673846100,21950,21950,21948,21948,2,NaN
1673846400,21917,21917,21907,21907,3,NaN
1673846700,21900,21900,21900,21900,3,NaN
1673847000,21878,21878,21818,21850,15,NaN
1673847300,21867,21867,21859,21859,5,NaN
1673847600,21846,21846,21846,21846,5,NaN
1673848200,21801,21830,21801,21830,3,NaN
1673848500,21772,21790,21772,21790,3,NaN
1673849100,21779,21789,21779,21789,4,NaN
1673849400,21799,21809,21799,21809,4,NaN
1673849700,21814,21814,21814,21814,1,NaN
1673850000,21800,21800,21800,21800,1,NaN
1673850300,21780,21780,21754,21754,2,NaN
1673850600,21763,21763,21745,21745,4,NaN
1673850900,21745,21745,21735,21735,4,NaN
1673851200,21719,21726,21710,21721,6,NaN
1673851500,21725,21727,21706,21727,4,NaN
1673851800,21720,21744,21720,21744,372,NaN
1673852100,21752,21769,21752,21768,12,NaN
1673852400,21767,21816,21767,21816,149,NaN
1673852700,21796,21835,21793,21834,10,NaN
1673853000,21830,21861,21830,21838,16,NaN
1673853300,21832,21845,21825,21825,5,NaN
1673853600,21827,21855,21827,21830,11,NaN
1673854200,21822,21824,21822,21824,5,NaN
1673854500,21828,21828,21824,21824,2,NaN
1673855100,21834,21834,21834,21834,1,NaN
1673855400,21826,21826,21822,21822,2,NaN
1673855700,21826,21826,21826,21826,1,NaN
1673856000,21835,21835,21835,21835,2,NaN
1673856300,21836,21836,21836,21836,2,NaN
1673856600,21821,21832,21821,21825,33,NaN
1673860800,21785,21785,21785,21785,1,NaN
1673862000,21736,21736,21736,21736,1,NaN
1673862900,21759,21759,21759,21759,1,NaN
1673868900,21784,21784,21784,21784,1,NaN
1673870100,21779,21779,21779,21779,1,NaN
1673873700,21751,21751,21751,21751,1,NaN
1673877600,21750,21750,21735,21735,4,NaN
1673878500,21730,21730,21730,21730,2,NaN
1673878800,21733,21733,21733,21733,1,NaN
1673879400,21728,21728,21728,21728,2,NaN
1673879700,21733,21733,21733,21733,1,NaN
1673880300,21725,21725,21725,21725,1,NaN
1673881200,21722,21722,21722,21722,1,NaN
1673882700,21729,21730,21729,21730,11,NaN
1673883000,21732,21732,21732,21732,1,NaN
1673883300,21737,21739,21737,21739,3,NaN
1673885700,21740,21740,21740,21740,1,NaN
1673889000,21720,21720,21720,21720,1,NaN
1673891400,21727,21727,21727,21727,1,NaN
1673918100,21734,21750,21727,21750,8,NaN
1673918700,21784,21784,21784,21784,1,NaN
1673919000,21788,21825,21788,21812,177,NaN
1673919300,21809,21876,21809,21872,156,NaN
1673919600,21873,21903,21848,21848,180,NaN
1673919900,21862,21862,21792,21792,19,NaN
1673920200,21730,21730,21700,21700,8,NaN
1673920500,21700,21703,21642,21650,177,NaN
1673920800,21633,21750,21633,21735,64,NaN
1673921100,21759,21784,21740,21770,134,NaN
1673921400,21750,21750,21724,21738,38,NaN
1673921700,21723,21732,21700,21700,75,NaN
1673922000,21709,21709,21680,21680,90,NaN
1673922300,21650,21650,21640,21645,6,NaN
1673922600,21627,21709,21627,21709,25,NaN
1673922900,21686,21686,21650,21655,6,NaN
1673923200,21655,21656,21605,21605,17,NaN
1673923500,21619,21645,21619,21645,3,NaN
1673923800,21651,21651,21651,21651,3,NaN
1673924100,21646,21646,21646,21646,1,NaN
1673924400,21666,21666,21646,21646,2,NaN
1673924700,21687,21687,21650,21650,4,NaN
1673925300,21630,21631,21622,21622,3,NaN
1673925600,21627,21640,21627,21640,6,NaN
1673925900,21640,21640,21639,21639,2,NaN
1673926200,21672,21679,21663,21663,34,NaN
1673926500,21650,21650,21650,21650,11,NaN
1673926800,21631,21631,21631,21631,1,NaN
1673927400,21629,21629,21629,21629,5,NaN
1673927700,21645,21645,21638,21638,6,NaN
1673931900,21581,21615,21581,21601,8,NaN
1673932200,21595,21599,21595,21599,2,NaN
1673932500,21602,21602,21602,21602,1,NaN
1673932800,21590,21590,21570,21570,7,NaN
1673933100,21572,21572,21533,21550,8,NaN
1673933400,21577,21577,21551,21563,7,NaN
1673933700,21566,21600,21566,21600,4,NaN
1673934000,21593,21599,21593,21599,56,NaN
1673934300,21589,21589,21580,21580,2,NaN
1673934600,21573,21573,21562,21562,39,NaN
1673934900,21576,21576,21576,21576,1,NaN
1673935200,21615,21615,21602,21602,3,NaN
1673935500,21602,21602,21602,21602,1,NaN
1673935800,21606,21606,21606,21606,1,NaN
1673936100,21620,21655,21620,21655,7,NaN
1673936400,21638,21638,21638,21638,1,NaN
1673936700,21618,21618,21618,21618,10,NaN
1673937000,21621,21621,21607,21607,3,NaN
1673937300,21606,21606,21597,21597,2,NaN
1673937600,21585,21585,21585,21585,1,NaN
1673937900,21601,21601,21601,21601,1,NaN
1673938200,21584,21584,21584,21584,1,NaN
1673938500,21590,21590,21590,21590,1,NaN
1673938800,21614,21614,21613,21613,2,NaN
1673939100,21618,21618,21618,21618,2,NaN
1673939700,21628,21648,21628,21648,11,NaN
1673940300,21622,21635,21622,21635,3,NaN
1673940600,21630,21630,21630,21630,1,NaN
1673941200,21645,21645,21645,21645,2,NaN
1673941500,21639,21652,21639,21651,5,NaN
1673941800,21658,21662,21640,21640,12,NaN
1673942100,21640,21648,21636,21646,21,NaN
1673942400,21645,21658,21645,21658,5,NaN
1673942700,21654,21698,21654,21698,13,NaN
1673943000,21708,21708,21708,21708,2,NaN
1673943300,21703,21703,21695,21697,9,NaN
1673943900,21708,21708,21701,21701,4,NaN
1673946900,21701,21701,21701,21701,2,NaN
1673947800,21718,21718,21718,21718,2,NaN
1673948700,21709,21728,21709,21726,29,NaN
1673950200,21691,21691,21691,21691,1,NaN
1673951400,21685,21685,21685,21685,1,NaN
1673952900,21704,21704,21699,21699,2,NaN
1673953200,21696,21696,21693,21693,6,NaN
1673953800,21708,21708,21708,21708,1,NaN
1673958000,21750,21751,21750,21751,111,NaN
1673959500,21733,21733,21733,21733,2,NaN
1673959800,21722,21722,21721,21721,2,NaN
1673961000,21700,21700,21700,21700,100,NaN
1673964300,21713,21713,21713,21713,3,NaN
1673964900,21733,21733,21733,21733,1,NaN
1673965500,21726,21749,21726,21749,2,NaN
1673965800,21703,21703,21655,21655,3,NaN
1673966100,21670,21677,21670,21677,3,NaN
1673967000,21694,21694,21694,21694,23,NaN
1673967300,21719,21719,21719,21719,1,NaN
1673968200,21719,21719,21719,21719,1,NaN
1673968500,21719,21719,21719,21719,2,NaN
1673968800,21717,21726,21717,21726,4,NaN
1673969100,21700,21700,21700,21700,1,NaN
1673970300,21650,21650,21650,21650,1,NaN
1673970600,21630,21630,21629,21629,11,NaN
1673970900,21633,21633,21629,21633,3,NaN
1673972400,21626,21626,21626,21626,1,NaN
1673972700,21666,21666,21666,21666,1,NaN
1673973000,21684,21684,21684,21684,6,NaN
1673975400,21666,21666,21666,21666,1,NaN
1673980500,21668,21683,21648,21663,142,NaN
1673981400,21684,21684,21684,21684,1,NaN
1673981700,21688,21688,21688,21688,17,NaN
1674004500,21664,21664,21611,21611,28,NaN
1674004800,21620,21628,21620,21628,208,NaN
1674005400,21600,21647,21600,21630,10,NaN
1674005700,21603,21619,21582,21585,19,NaN
1674006000,21580,21587,21530,21560,8,NaN
1674006300,21552,21616,21552,21616,13,NaN
1674006600,21615,21642,21596,21631,83,NaN
1674006900,21635,21692,21635,21665,14,NaN
1674007200,21678,21720,21677,21709,22,NaN
1674007500,21720,21760,21701,21729,51,NaN
1674007800,21757,21768,21755,21755,118,NaN
1674008100,21736,21736,21731,21731,2,NaN
1674008400,21740,21740,21735,21735,4,NaN
1674008700,21722,21722,21695,21700,4,NaN
1674009000,21693,21699,21693,21695,3,NaN
1674009300,21686,21705,21686,21705,31,NaN
1674009600,21750,21758,21697,21758,7,NaN
1674009900,21780,21788,21774,21774,41,NaN
1674010200,21800,21803,21732,21732,10,NaN
1674010500,21730,21730,21728,21728,4,NaN
1674010800,21748,21751,21732,21732,4,NaN
1674011400,21720,21720,21720,21720,2,NaN
1674011700,21723,21726,21710,21716,45,NaN
1674012000,21704,21704,21697,21697,3,NaN
1674012300,21667,21672,21663,21672,8,NaN
1674012600,21662,21662,21613,21635,24,NaN
1674012900,21639,21640,21639,21640,8,NaN
1674013200,21621,21621,21592,21592,17,NaN
1674013500,21593,21610,21593,21610,6,NaN
1674013800,21609,21644,21609,21644,18,NaN
1674014100,21639,21652,21639,21652,5,NaN
1674018000,21668,21690,21652,21690,25,NaN
1674018600,21690,21714,21690,21714,30,NaN
1674018900,21733,21733,21719,21719,4,NaN
1674019200,21720,21720,21701,21702,16,NaN
1674019500,21703,21703,21690,21700,3,NaN
1674019800,21683,21683,21683,21683,4,NaN
1674020100,21701,21701,21700,21701,3,NaN
1674020400,21721,21734,21721,21734,4,NaN
1674020700,21733,21753,21733,21746,7,NaN
1674021000,21726,21726,21726,21726,3,NaN
1674021300,21733,21733,21715,21719,8,NaN
1674021600,21721,21755,21721,21755,2,NaN
1674021900,21755,21764,21755,21762,14,NaN
1674022200,21763,21763,21745,21745,6,NaN
1674022500,21733,21733,21722,21722,323,NaN
1674022800,21714,21715,21714,21715,2,NaN
1674023100,21728,21734,21728,21734,28,NaN
1674023400,21734,21738,21733,21733,3,NaN
1674024000,21700,21700,21681,21681,37,NaN
1674024300,21683,21683,21670,21675,35,NaN
1674024600,21673,21681,21657,21657,12,NaN
1674024900,21689,21689,21689,21689,1,NaN
1674025200,21693,21704,21693,21704,8,NaN
1674025500,21704,21727,21704,21723,6,NaN
1674025800,21727,21727,21725,21725,29,NaN
1674026100,21730,21730,21724,21724,5,NaN
1674026400,21736,21739,21733,21739,20,NaN
1674026700,21742,21745,21742,21745,4,NaN
1674027000,21744,21744,21724,21737,131,NaN
1674027300,21734,21737,21721,21727,133,NaN
1674027600,21727,21748,21723,21736,134,NaN
1674027900,21734,21748,21728,21733,132,NaN
1674028200,21733,21752,21732,21750,205,NaN
1674028500,21749,21764,21749,21759,136,NaN
1674028800,21756,21794,21746,21779,80,NaN
1674029100,21791,21821,21782,21821,55,NaN
1674029400,21815,21830,21815,21830,6,NaN
1674029700,21825,21832,21825,21832,7,NaN
1674030000,21820,21820,21797,21797,16,NaN
1674030300,21797,21798,21777,21783,39,NaN
1674033900,21781,21784,21781,21784,77,NaN
1674034200,21783,21783,21783,21783,1,NaN
1674034500,21779,21779,21770,21770,3,NaN
1674034800,21767,21767,21762,21762,4,NaN
1674036000,21780,21780,21780,21780,6,NaN
1674036300,21762,21762,21755,21755,10,NaN
1674036600,21757,21757,21745,21745,3,NaN
1674039000,21768,21768,21767,21767,18,NaN
1674039600,21771,21771,21769,21769,100,NaN
1674042300,21758,21758,21755,21755,26,NaN
1674042900,21764,21768,21764,21768,3,NaN
1674045600,21764,21772,21764,21769,8,NaN
1674045900,21769,21769,21765,21765,7,NaN
1674048600,21799,21799,21799,21799,1,NaN
1674049200,21790,21790,21790,21790,1,NaN
1674049500,21806,21814,21806,21814,4,NaN
1674049800,21805,21815,21805,21815,2,NaN
1674050100,21826,21826,21821,21821,5,NaN
1674050400,21817,21817,21817,21817,2,NaN
1674050700,21834,21834,21833,21833,4,NaN
1674051000,21835,21835,21835,21835,1,NaN
1674051300,21842,21872,21842,21854,8,NaN
1674052200,21860,21895,21846,21846,15,NaN
1674052500,21830,21830,21810,21810,3,NaN
1674052800,21811,21811,21811,21811,2,NaN
1674053100,21801,21801,21783,21783,4,NaN
1674053400,21797,21797,21793,21793,2,NaN
1674054000,21733,21733,21721,21721,2,NaN
1674054300,21720,21744,21711,21716,9,NaN
1674054600,21702,21747,21702,21747,8,NaN
1674054900,21757,21757,21724,21724,5,NaN
1674055500,21753,21753,21745,21745,4,NaN
1674056400,21722,21722,21713,21713,4,NaN
1674056700,21730,21730,21730,21730,1,NaN
1674057000,21704,21704,21704,21704,1,NaN
1674057300,21683,21705,21683,21705,2,NaN
1674058200,21684,21684,21684,21684,1,NaN
1674058500,21677,21677,21677,21677,1,NaN
1674058800,21660,21660,21633,21633,3,NaN
1674059100,21650,21650,21650,21650,1,NaN
1674059700,21637,21637,21609,21609,3,NaN
1674060000,21600,21600,21600,21600,2,NaN
1674061800,21629,21629,21629,21629,1,NaN
1674063000,21597,21597,21597,21597,1,NaN
1674063600,21597,21597,21597,21597,1,NaN
1674063900,21583,21583,21583,21583,1,NaN
1674064500,21589,21589,21589,21589,1,NaN
1674064800,21585,21585,21585,21585,5,NaN
1674065100,21569,21570,21569,21570,6,NaN
1674067200,21558,21558,21558,21558,10,NaN
1674090900,21580,21610,21546,21551,236,NaN
1674091200,21548,21557,21525,21547,22,NaN
1674091500,21560,21579,21559,21576,150,NaN
1674091800,21578,21700,21530,21673,159,NaN
1674092100,21663,21663,21581,21591,102,NaN
1674092400,21584,21613,21560,21613,31,NaN
1674092700,21619,21619,21550,21554,22,NaN
1674093000,21547,21547,21470,21486,136,NaN
1674093300,21479,21515,21476,21514,39,NaN
1674093600,21516,21557,21505,21554,21,NaN
1674093900,21550,21593,21538,21593,23,NaN
1674094200,21573,21615,21573,21603,16,NaN
1674094500,21604,21650,21604,21640,23,NaN
1674094800,21629,21649,21629,21633,12,NaN
1674095100,21649,21649,21607,21607,8,NaN
1674095400,21612,21655,21611,21645,15,NaN
1674095700,21656,21670,21636,21636,44,NaN
1674096000,21639,21681,21639,21678,19,NaN
1674096300,21683,21721,21682,21682,113,NaN
1674096600,21686,21694,21673,21674,28,NaN
1674096900,21664,21678,21658,21667,17,NaN
1674097200,21674,21726,21674,21714,153,NaN
1674097500,21704,21725,21701,21720,14,NaN
1674097800,21721,21748,21707,21744,32,NaN
1674098100,21746,21746,21733,21733,6,NaN
1674098400,21731,21753,21731,21745,36,NaN
1674098700,21753,21753,21730,21735,5,NaN
1674099000,21736,21742,21718,21720,15,NaN
1674099300,21720,21748,21720,21748,5,NaN
1674099600,21753,21819,21753,21804,33,NaN
1674099900,21812,21812,21787,21790,16,NaN
1674100200,21795,21795,21759,21759,424,NaN
1674100500,21764,21772,21764,21764,99,NaN
1674104400,21765,21789,21744,21786,20,NaN
1674104700,21793,21830,21793,21822,50,NaN
1674105000,21826,21827,21784,21790,150,NaN
1674105300,21795,21815,21789,21814,277,NaN
1674105600,21824,21845,21820,21836,449,NaN
1674105900,21824,21824,21810,21815,9,NaN
1674106200,21819,21823,21801,21801,18,NaN
1674106500,21803,21803,21745,21747,17,NaN
1674106800,21747,21769,21734,21768,63,NaN
1674107100,21755,21767,21745,21751,920,NaN
1674107400,21769,21771,21769,21771,5,NaN
1674107700,21755,21765,21755,21755,11,NaN
1674108000,21757,21757,21736,21742,39,NaN
1674108300,21739,21754,21729,21754,14,NaN
1674108600,21760,21763,21741,21750,137,NaN
1674108900,21749,21749,21730,21730,61,NaN
1674109200,21738,21740,21725,21737,77,NaN
1674109500,21742,21747,21734,21747,3,NaN
1674109800,21747,21755,21747,21755,3,NaN
1674110100,21758,21764,21740,21746,49,NaN
1674110400,21737,21758,21737,21756,12,NaN
1674110700,21751,21751,21740,21743,6,NaN
1674111000,21751,21751,21709,21720,12,NaN
1674111300,21718,21724,21715,21721,30,NaN
1674111600,21730,21730,21710,21712,13,NaN
1674111900,21717,21721,21705,21712,24,NaN
1674112200,21704,21708,21690,21690,26,NaN
1674112500,21690,21699,21680,21684,14,NaN
1674112800,21677,21679,21660,21660,14,NaN
1674113100,21653,21657,21649,21649,8,NaN
1674113400,21667,21695,21663,21695,9,NaN
1674113700,21696,21700,21686,21700,12,NaN
1674114000,21704,21708,21694,21702,17,NaN
1674114300,21699,21701,21698,21701,6,NaN
1674114600,21705,21714,21705,21709,14,NaN
1674114900,21708,21724,21704,21715,12,NaN
1674115200,21730,21739,21726,21739,11,NaN
1674115500,21741,21763,21741,21748,85,NaN
1674115800,21743,21757,21743,21757,62,NaN
1674116100,21755,21755,21748,21754,690,NaN
1674116400,21744,21744,21744,21744,2,NaN
1674116700,21743,21743,21721,21721,25,NaN
